DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,SP500_Change_Percentage,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_28day
2020-03-13,2711.02,57.83,5.0,230.38,-260.74,-140.85,135.67,-225.81,-51.57,-106.18,126.75,-86.86,136.01,0,0,0,0,1,-17.64,3.0,9.287,-13.097,-12.614,-16.371,-7.422,3.498
2020-03-16,2386.13,82.69,3.0,-324.89,230.38,-260.74,-140.85,135.67,-225.81,-51.57,-106.18,126.75,-86.86,1,1,0,1,1,24.86,-2.0,-11.984,5.277,0.858,-5.486,3.782,16.621
2020-03-17,2529.19,75.91,4.0,143.06,-324.89,230.38,-260.74,-140.85,135.67,-225.81,-51.57,-106.18,126.75,0,0,0,1,1,-6.78,1.0,5.995,-5.494,-9.399,-3.431,5.636,14.638
2020-03-18,2398.1,76.45,5.0,-131.09,143.06,-324.89,230.38,-260.74,-140.85,135.67,-225.81,-51.57,-106.18,1,0,1,1,1,0.54,1.0,-5.183,0.446,-6.354,3.063,10.332,18.397
2020-03-19,2409.39,72.0,7.0,11.29,-131.09,143.06,-324.89,230.38,-260.74,-140.85,135.67,-225.81,-51.57,0,1,1,1,1,-4.45,2.0,0.471,-4.356,1.582,9.202,14.202,22.106
2020-03-20,2304.92,66.04,8.0,-104.47,11.29,-131.09,143.06,-324.89,230.38,-260.74,-140.85,135.67,-225.81,0,1,1,1,1,-5.96,1.0,-4.336,-2.802,7.082,9.818,20.125,25.214
2020-03-23,2237.4,61.59,5.0,-67.52,-104.47,11.29,-131.09,143.06,-324.89,230.38,-260.74,-140.85,135.67,1,1,1,1,1,-4.45,-3.0,-2.929,9.108,17.036,16.888,22.744,25.741
2020-03-24,2447.33,61.67,13.0,209.93,-67.52,-104.47,11.29,-131.09,143.06,-324.89,230.38,-260.74,-140.85,1,1,1,1,1,0.08,8.0,9.383,1.262,4.208,6.135,17.821,17.673
2020-03-25,2475.56,63.95,17.0,28.23,209.93,-67.52,-104.47,11.29,-131.09,143.06,-324.89,230.38,-260.74,1,1,0,1,1,2.28,4.0,1.154,6.313,6.174,-0.207,12.577,16.053
2020-03-26,2630.07,61.0,22.0,154.51,28.23,209.93,-67.52,-104.47,11.29,-131.09,143.06,-324.89,230.38,0,0,0,1,1,-2.95,5.0,6.241,-3.579,-1.837,-4.168,6.846,8.82
2020-03-27,2541.47,65.54,23.0,-88.6,154.51,28.23,209.93,-67.52,-104.47,11.29,-131.09,143.06,-324.89,1,0,0,1,1,4.54,1.0,-3.369,3.239,-2.698,-2.008,12.665,12.917
2020-03-30,2626.65,57.08,25.0,85.18,-88.6,154.51,28.23,209.93,-67.52,-104.47,11.29,-131.09,143.06,0,0,1,1,1,-8.46,2.0,3.352,-1.655,-3.925,1.457,7.732,11.928
2020-03-31,2584.59,53.54,25.0,-42.06,85.18,-88.6,154.51,28.23,209.93,-67.52,-104.47,11.29,-131.09,0,0,1,1,1,-3.54,0.0,-1.601,-4.344,-3.653,2.848,5.786,13.162
2020-04-01,2470.5,57.06,22.0,-114.09,-42.06,85.18,-88.6,154.51,28.23,209.93,-67.52,-104.47,11.29,1,1,1,1,1,3.52,-3.0,-4.414,2.182,7.474,10.813,12.722,15.462
2020-04-02,2526.9,50.91,21.0,56.4,-114.09,-42.06,85.18,-88.6,154.51,28.23,209.93,-67.52,-104.47,0,1,1,1,1,-6.15,-1.0,2.283,-1.548,5.364,10.642,10.965,11.864
2020-04-03,2488.65,46.8,22.0,-38.25,56.4,-114.09,-42.06,85.18,-88.6,154.51,28.23,209.93,-67.52,1,1,1,1,1,-4.11,1.0,-1.514,6.927,10.342,10.803,13.775,14.399
2020-04-06,2663.68,45.24,27.0,175.03,-38.25,56.4,-114.09,-42.06,85.18,-88.6,154.51,28.23,209.93,0,1,1,1,1,-1.56,5.0,7.033,-0.172,5.069,7.328,8.631,8.037
2020-04-07,2659.41,46.7,25.0,-4.27,175.03,-38.25,56.4,-114.09,-42.06,85.18,-88.6,154.51,28.23,1,1,1,1,1,1.46,-2.0,-0.16,3.4,3.838,4.653,7.658,11.056
2020-04-08,2749.98,43.35,31.0,90.57,-4.27,175.03,-38.25,56.4,-114.09,-42.06,85.18,-88.6,154.51,1,1,1,1,1,-3.35,6.0,3.406,1.498,3.613,1.864,7.127,6.504
2020-04-09,2789.82,41.67,43.0,39.84,90.57,-4.27,175.03,-38.25,56.4,-114.09,-42.06,85.18,-88.6,0,0,1,1,1,-1.68,12.0,1.449,-1.025,-0.235,3.081,4.459,6.611
2020-04-13,2761.63,41.17,37.0,-28.19,39.84,90.57,-4.27,175.03,-38.25,56.4,-114.09,-42.06,85.18,1,1,1,1,1,-0.5,-6.0,-1.01,3.026,1.359,2.206,2.476,6.699
2020-04-14,2846.06,37.76,45.0,84.43,-28.19,39.84,90.57,-4.27,175.03,-38.25,56.4,-114.09,-42.06,0,1,0,0,1,-3.41,8.0,3.057,-2.27,1.032,-3.965,-0.12,3.961
2020-04-15,2783.36,40.84,41.0,-62.7,84.43,-28.19,39.84,90.57,-4.27,175.03,-38.25,56.4,-114.09,1,1,1,1,1,3.08,-4.0,-2.203,0.569,1.398,0.56,2.989,7.323
2020-04-16,2799.55,40.11,42.0,16.19,-62.7,84.43,-28.19,39.84,90.57,-4.27,175.03,-38.25,56.4,1,0,0,1,1,-0.73,1.0,0.582,2.695,-2.263,-0.063,1.756,8.5
2020-04-17,2874.56,38.15,44.0,75.01,16.19,-62.7,84.43,-28.19,39.84,90.57,-4.27,175.03,-38.25,0,0,0,1,1,-1.96,2.0,2.679,-1.836,-2.688,-1.351,0.237,5.543
2020-04-20,2823.16,43.83,41.0,-51.4,75.01,16.19,-62.7,84.43,-28.19,39.84,90.57,-4.27,175.03,0,0,1,1,1,5.68,-3.0,-1.788,-3.013,-0.882,1.924,3.71,7.693
2020-04-21,2736.56,45.41,40.0,-86.6,-51.4,75.01,16.19,-62.7,84.43,-28.19,39.84,90.57,-4.27,1,1,1,1,1,1.58,-1.0,-3.067,2.223,3.549,4.492,6.863,11.305
2020-04-22,2799.31,41.98,40.0,62.75,-86.6,-51.4,75.01,16.19,-62.7,84.43,-28.19,39.84,90.57,0,1,1,1,1,-3.43,0.0,2.293,-0.055,2.893,5.123,2.588,10.287
2020-04-23,2797.8,41.38,40.0,-1.51,62.75,-86.6,-51.4,75.01,16.19,-62.7,84.43,-28.19,39.84,1,1,1,1,1,-0.6,0.0,-0.054,1.391,2.343,4.095,0.793,11.613
2020-04-24,2836.74,35.93,39.0,38.94,-1.51,62.75,-86.6,-51.4,75.01,16.19,-62.7,84.43,-28.19,1,1,0,1,1,-5.45,-1.0,1.392,1.492,3.673,-0.216,0.563,9.851
2020-04-27,2878.48,33.29,42.0,41.74,38.94,-1.51,62.75,-86.6,-51.4,75.01,16.19,-62.7,84.43,0,1,0,0,1,-2.64,3.0,1.471,-0.532,1.197,-1.26,-0.521,11.12
2020-04-28,2863.39,33.57,41.0,-15.09,41.74,38.94,-1.51,62.75,-86.6,-51.4,75.01,16.19,-62.7,1,0,1,1,1,0.28,-1.0,-0.524,2.644,-1.135,0.175,3.145,12.819
2020-04-29,2939.51,31.23,47.0,76.12,-15.09,41.74,38.94,-1.51,62.75,-86.6,-51.4,75.01,16.19,0,0,0,0,1,-2.34,6.0,2.658,-0.946,-3.38,-3.181,-0.579,9.348
2020-04-30,2912.43,34.15,47.0,-27.08,76.12,-15.09,41.74,38.94,-1.51,62.75,-86.6,-51.4,75.01,0,0,0,1,1,2.92,0.0,-0.921,-2.78,-1.497,-1.063,2.013,9.447
2020-05-01,2830.71,37.19,42.0,-81.72,-27.08,76.12,-15.09,41.74,38.94,-1.51,62.75,-86.6,-51.4,1,1,1,1,1,3.04,-5.0,-2.806,0.413,0.608,3.402,4.045,5.885
2020-05-04,2842.74,35.97,44.0,12.03,-81.72,-27.08,76.12,-15.09,41.74,38.94,-1.51,62.75,-86.6,1,1,1,1,1,-1.22,2.0,0.425,0.908,1.358,3.094,3.982,7.015
2020-05-05,2868.44,33.61,44.0,25.7,12.03,-81.72,-27.08,76.12,-15.09,41.74,38.94,-1.51,62.75,0,1,1,1,1,-2.36,0.0,0.904,-0.704,2.158,0.059,4.338,6.97
2020-05-06,2848.42,34.12,40.0,-20.02,25.7,12.03,-81.72,-27.08,76.12,-15.09,41.74,38.94,-1.51,1,1,0,1,1,0.51,-4.0,-0.698,1.142,2.855,-0.991,6.544,9.633
2020-05-07,2881.19,31.44,40.0,32.77,-20.02,25.7,12.03,-81.72,-27.08,76.12,-15.09,41.74,38.94,1,0,0,1,1,-2.68,0.0,1.15,1.707,-0.389,-1.007,5.215,8.155
2020-05-08,2929.8,27.98,45.0,48.61,32.77,-20.02,25.7,12.03,-81.72,-27.08,76.12,-15.09,41.74,1,0,0,1,1,-3.46,5.0,1.687,0.018,-3.811,-2.294,3.974,6.44
2020-05-11,2930.32,27.57,44.0,0.52,48.61,32.77,-20.02,25.7,12.03,-81.72,-27.08,76.12,-15.09,0,0,1,1,1,-0.41,-1.0,0.018,-2.055,-2.656,0.805,4.28,5.714
2020-05-12,2870.12,33.04,39.0,-60.2,0.52,48.61,32.77,-20.02,25.7,12.03,-81.72,-27.08,76.12,0,0,1,1,1,5.47,-5.0,-2.054,-1.71,-0.219,1.803,7.19,8.454
2020-05-13,2820.0,35.28,39.0,-50.12,-60.2,0.52,48.61,32.77,-20.02,25.7,12.03,-81.72,-27.08,1,1,1,1,1,2.24,0.0,-1.746,1.132,4.666,5.282,10.553,10.846
2020-05-14,2852.5,32.61,38.0,32.5,-50.12,-60.2,0.52,48.61,32.77,-20.02,25.7,12.03,-81.72,1,1,1,1,1,-2.67,-1.0,1.152,0.397,2.498,3.405,9.215,7.015
2020-05-15,2863.7,31.89,39.0,11.2,32.5,-50.12,-60.2,0.52,48.61,32.77,-20.02,25.7,12.03,1,1,1,1,1,-0.72,1.0,0.393,3.162,3.783,3.216,11.577,7.715
2020-05-18,2953.91,29.3,47.0,90.21,11.2,32.5,-50.12,-60.2,0.52,48.61,32.77,-20.02,25.7,0,0,1,1,1,-2.59,8.0,3.15,-1.081,-0.189,1.322,9.724,1.925
2020-05-19,2922.94,30.53,48.0,-30.97,90.21,11.2,32.5,-50.12,-60.2,0.52,48.61,32.77,-20.02,1,1,1,1,1,1.23,1.0,-1.048,1.648,1.101,3.832,9.623,4.411
2020-05-20,2971.61,27.99,52.0,48.67,-30.97,90.21,11.2,32.5,-50.12,-60.2,0.52,48.61,32.77,0,1,1,1,1,-2.54,4.0,1.665,-0.79,0.69,1.988,7.476,4.402
2020-05-21,2948.51,29.53,52.0,-23.1,48.67,-30.97,90.21,11.2,32.5,-50.12,-60.2,0.52,48.61,1,1,1,1,1,1.54,0.0,-0.777,0.234,2.949,3.224,1.803,5.632
2020-05-22,2955.45,28.16,50.0,6.94,-23.1,48.67,-30.97,90.21,11.2,32.5,-50.12,-60.2,0.52,1,1,1,1,1,-1.37,-2.0,0.235,1.232,2.519,3.401,2.912,5.92
2020-05-26,2991.77,28.01,50.0,36.32,6.94,-23.1,48.67,-30.97,90.21,11.2,32.5,-50.12,-60.2,1,1,1,1,1,-0.15,0.0,1.229,1.501,1.778,3.013,2.532,6.359
2020-05-27,3036.13,27.62,53.0,44.36,36.32,6.94,-23.1,48.67,-30.97,90.21,11.2,32.5,-50.12,0,1,1,1,1,-0.39,3.0,1.483,-0.214,0.655,2.899,2.962,3.65
2020-05-28,3029.73,28.59,50.0,-6.4,44.36,36.32,6.94,-23.1,48.67,-30.97,90.21,11.2,32.5,1,1,1,1,1,0.97,-3.0,-0.211,0.48,1.683,2.721,2.759,4.618
2020-05-29,3044.31,27.51,52.0,14.58,-6.4,44.36,36.32,6.94,-23.1,48.67,-30.97,90.21,11.2,1,1,1,1,1,-1.08,2.0,0.481,0.377,2.593,4.938,2.344,3.556
2020-06-01,3055.73,28.23,58.0,11.42,14.58,-6.4,44.36,36.32,6.94,-23.1,48.67,-30.97,90.21,1,1,1,1,1,0.72,6.0,0.375,0.824,1.86,5.803,1.38,4.248
2020-06-02,3080.82,26.84,58.0,25.09,11.42,14.58,-6.4,44.36,36.32,6.94,-23.1,48.67,-30.97,1,1,1,1,1,-1.39,0.0,0.821,1.376,3.702,4.135,1.212,2.435
2020-06-03,3122.87,25.66,60.0,42.05,25.09,11.42,14.58,-6.4,44.36,36.32,6.94,-23.1,48.67,0,1,1,1,1,-1.18,2.0,1.365,-0.341,3.555,2.184,0.273,2.423
2020-06-04,3112.35,25.81,62.0,-10.52,42.05,25.09,11.42,14.58,-6.4,44.36,36.32,6.94,-23.1,1,1,0,0,1,0.15,2.0,-0.337,2.612,3.037,-3.53,-1.986,3.657
2020-06-05,3193.93,24.52,66.0,81.58,-10.52,42.05,25.09,11.42,14.58,-6.4,44.36,36.32,6.94,1,0,0,0,1,-1.29,4.0,2.621,1.236,-0.122,-4.904,-3.54,0.695
2020-06-08,3232.39,25.81,67.0,38.46,81.58,-10.52,42.05,25.09,11.42,14.58,-6.4,44.36,36.32,0,0,0,0,0,1.29,1.0,1.204,-0.789,-7.21,-5.191,-6.993,-0.24
2020-06-09,3207.18,27.57,67.0,-25.21,38.46,81.58,-10.52,42.05,25.09,11.42,14.58,-6.4,44.36,0,0,0,0,1,1.76,0.0,-0.78,-0.527,-5.131,-2.55,-4.762,1.382
2020-06-10,3190.14,27.57,67.0,-17.04,-25.21,38.46,81.58,-10.52,42.05,25.09,11.42,14.58,-6.4,0,0,0,0,1,0.0,0.0,-0.531,-5.863,-3.852,-2.39,-2.802,2.094
2020-06-11,3002.1,40.79,56.0,-188.04,-17.04,-25.21,38.46,81.58,-10.52,42.05,25.09,11.42,14.58,1,1,1,1,1,13.22,-11.0,-5.894,1.229,3.844,3.55,3.566,8.586
2020-06-12,3041.31,36.09,54.0,39.21,-188.04,-17.04,-25.21,38.46,81.58,-10.52,42.05,25.09,11.42,1,1,1,1,1,-4.7,-2.0,1.306,0.842,2.404,1.88,2.955,6.474
2020-06-15,3066.59,34.4,53.0,25.28,39.21,-188.04,-17.04,-25.21,38.46,81.58,-10.52,42.05,25.09,1,1,1,1,1,-1.69,-1.0,0.831,1.912,1.603,1.686,3.72,4.901
2020-06-16,3124.74,33.67,52.0,58.15,25.28,39.21,-188.04,-17.04,-25.21,38.46,81.58,-10.52,42.05,0,0,1,1,1,-0.73,-1.0,1.896,-0.367,-0.88,0.214,0.671,3.739
2020-06-17,3113.49,33.47,52.0,-11.25,58.15,25.28,39.21,-188.04,-17.04,-25.21,38.46,81.58,-10.52,1,1,0,1,1,-0.2,0.0,-0.36,0.059,0.14,-2.021,1.807,3.359
2020-06-18,3115.34,32.94,51.0,1.85,-11.25,58.15,25.28,39.21,-188.04,-17.04,-25.21,38.46,81.58,0,1,0,1,1,-0.53,-1.0,0.059,-0.565,0.512,-1.014,1.179,4.596
2020-06-19,3097.74,35.12,52.0,-17.6,1.85,-11.25,58.15,25.28,39.21,-188.04,-17.04,-25.21,38.46,1,0,0,1,1,2.18,1.0,-0.565,0.646,-1.522,-2.847,2.802,4.766
2020-06-22,3117.86,31.77,52.0,20.12,-17.6,1.85,-11.25,58.15,25.28,39.21,-188.04,-17.04,-25.21,1,0,0,1,1,-3.35,0.0,0.65,0.434,-1.101,-2.086,1.206,4.947
2020-06-23,3131.29,31.37,52.0,13.43,20.12,-17.6,1.85,-11.25,58.15,25.28,39.21,-188.04,-17.04,0,0,0,1,1,-0.4,0.0,0.431,-2.597,-3.921,-0.994,2.124,5.238
2020-06-24,3050.33,33.84,48.0,-80.96,13.43,20.12,-17.6,1.85,-11.25,58.15,25.28,39.21,-188.04,1,1,1,1,1,2.47,-4.0,-2.586,1.068,0.093,2.093,5.628,8.181
2020-06-25,3083.76,32.22,49.0,33.43,-80.96,13.43,20.12,-17.6,1.85,-11.25,58.15,25.28,39.21,0,1,1,1,1,-1.62,1.0,1.096,-2.449,0.542,1.516,4.321,7.999
2020-06-26,3009.05,34.73,45.0,-74.71,33.43,-80.96,13.43,20.12,-17.6,1.85,-11.25,58.15,25.28,1,1,1,1,1,2.51,-4.0,-2.423,1.433,3.464,5.534,6.994,11.029
2020-06-29,3053.24,31.78,48.0,44.19,-74.71,33.43,-80.96,13.43,20.12,-17.6,1.85,-11.25,58.15,1,1,1,1,1,-2.95,3.0,1.469,1.564,2.551,3.06,6.6,9.905
2020-06-30,3100.29,30.43,47.0,47.05,44.19,-74.71,33.43,-80.96,13.43,20.12,-17.6,1.85,-11.25,1,1,1,1,1,-1.35,-1.0,1.541,0.51,2.601,2.281,5.142,8.521
2020-07-01,3115.86,28.62,48.0,15.57,47.05,44.19,-74.71,33.43,-80.96,13.43,20.12,-17.6,1.85,1,1,1,1,1,-1.81,1.0,0.502,0.456,0.95,1.167,5.166,7.026
2020-07-02,3130.01,27.68,50.0,14.15,15.57,47.05,44.19,-74.71,33.43,-80.96,13.43,20.12,-17.6,1,1,1,1,1,-0.94,2.0,0.454,1.595,1.282,1.766,3.391,8.034
2020-07-06,3179.72,27.94,51.0,49.71,14.15,15.57,47.05,44.19,-74.71,33.43,-80.96,13.43,20.12,0,0,0,1,1,0.26,1.0,1.588,-1.099,-0.884,-0.783,1.147,6.189
2020-07-07,3145.32,29.43,49.0,-34.4,49.71,14.15,15.57,47.05,44.19,-74.71,33.43,-80.96,13.43,1,1,1,1,1,1.49,-2.0,-1.082,0.774,1.249,1.642,2.959,7.156
2020-07-08,3169.94,28.08,52.0,24.62,-34.4,49.71,14.15,15.57,47.05,44.19,-74.71,33.43,-80.96,0,0,1,1,1,-1.35,3.0,0.783,-0.569,-0.468,1.8,1.542,6.742
2020-07-09,3152.05,29.26,53.0,-17.89,24.62,-34.4,49.71,14.15,15.57,47.05,44.19,-74.71,33.43,1,1,1,1,1,1.18,1.0,-0.564,1.041,1.434,2.004,3.356,7.5
2020-07-10,3185.04,27.29,59.0,32.99,-17.89,24.62,-34.4,49.71,14.15,15.57,47.05,44.19,-74.71,0,1,1,1,1,-1.97,6.0,1.047,-0.946,1.317,1.259,1.941,6.022
2020-07-13,3155.22,32.19,53.0,-29.82,32.99,-17.89,24.62,-34.4,49.71,14.15,15.57,47.05,44.19,1,1,1,1,1,4.9,-6.0,-0.936,1.328,1.895,3.034,3.639,7.23
2020-07-14,3197.52,29.52,61.0,42.3,-29.82,32.99,-17.89,24.62,-34.4,49.71,14.15,15.57,47.05,1,1,1,1,1,-2.67,8.0,1.341,0.92,0.862,1.895,3.077,6.327
2020-07-15,3226.56,27.76,62.0,29.04,42.3,-29.82,32.99,-17.89,24.62,-34.4,49.71,14.15,15.57,0,1,1,1,1,-1.76,1.0,0.908,-0.344,0.791,1.547,2.5,6.402
2020-07-16,3215.57,28.0,62.0,-10.99,29.04,42.3,-29.82,32.99,-17.89,24.62,-34.4,49.71,14.15,1,1,1,1,1,0.24,0.0,-0.341,0.284,1.293,0.623,3.477,7.068
2020-07-17,3224.73,25.68,63.0,9.16,-10.99,29.04,42.3,-29.82,32.99,-17.89,24.62,-34.4,49.71,1,1,0,1,1,-2.32,1.0,0.285,0.843,1.595,-0.283,3.87,7.899
2020-07-20,3251.84,24.46,65.0,27.11,9.16,-10.99,29.04,42.3,-29.82,32.99,-17.89,24.62,-34.4,1,0,0,1,1,-1.22,2.0,0.841,0.169,-0.502,-0.385,3.084,7.216
2020-07-21,3257.3,24.84,65.0,5.46,27.11,9.16,-10.99,29.04,42.3,-29.82,32.99,-17.89,24.62,1,0,0,1,1,0.38,0.0,0.168,0.576,-1.281,-1.195,3.173,7.71
2020-07-22,3276.02,24.32,65.0,18.72,5.46,27.11,9.16,-10.99,29.04,42.3,-29.82,32.99,-17.89,0,0,0,1,1,-0.52,0.0,0.575,-1.239,-1.124,-0.54,1.77,6.886
2020-07-23,3235.66,26.08,68.0,-40.36,18.72,5.46,27.11,9.16,-10.99,29.04,42.3,-29.82,32.99,0,0,1,1,1,1.76,3.0,-1.232,-0.611,-0.526,0.322,4.417,8.882
2020-07-24,3215.63,25.84,63.0,-20.03,-40.36,18.72,5.46,27.11,9.16,-10.99,29.04,42.3,-29.82,1,1,1,1,1,-0.24,-5.0,-0.619,0.735,1.323,1.715,4.877,11.287
2020-07-27,3239.41,24.74,65.0,23.78,-20.03,-40.36,18.72,5.46,27.11,9.16,-10.99,29.04,42.3,0,1,1,1,1,-1.1,2.0,0.74,-0.652,0.212,1.717,4.15,6.706
2020-07-28,3218.44,25.44,63.0,-20.97,23.78,-20.03,-40.36,18.72,5.46,27.11,9.16,-10.99,29.04,1,1,1,1,1,0.7,-2.0,-0.647,1.235,1.626,2.719,5.049,6.437
2020-07-29,3258.44,24.1,64.0,40.0,-20.97,23.78,-20.03,-40.36,18.72,5.46,27.11,9.16,-10.99,0,1,1,1,1,-1.34,1.0,1.243,-0.38,1.124,2.154,4.081,2.281
2020-07-30,3246.22,24.76,62.0,-12.22,40.0,-20.97,23.78,-20.03,-40.36,18.72,5.46,27.11,9.16,1,1,1,1,1,0.66,-2.0,-0.375,0.764,1.85,3.159,3.948,4.688
2020-07-31,3271.12,24.46,65.0,24.9,-12.22,40.0,-20.97,23.78,-20.03,-40.36,18.72,5.46,27.11,1,1,1,1,1,-0.3,3.0,0.767,0.724,1.745,2.469,3.524,2.097
2020-08-03,3294.61,24.28,67.0,23.49,24.9,-12.22,40.0,-20.97,23.78,-20.03,-40.36,18.72,5.46,1,1,1,1,1,-0.18,2.0,0.718,0.364,1.668,2.013,3.135,1.417
2020-08-04,3306.51,23.76,67.0,11.9,23.49,24.9,-12.22,40.0,-20.97,23.78,-20.03,-40.36,18.72,1,1,1,1,1,-0.52,0.0,0.361,0.645,1.359,0.825,3.787,2.338
2020-08-05,3327.77,22.99,70.0,21.26,11.9,23.49,24.9,-12.22,40.0,-20.97,23.78,-20.03,-40.36,1,1,1,1,1,-0.77,3.0,0.643,0.647,0.989,1.59,3.504,2.221
2020-08-06,3349.16,22.65,73.0,21.39,21.26,11.9,23.49,24.9,-12.22,40.0,-20.97,23.78,-20.03,1,0,1,1,1,-0.34,3.0,0.643,0.064,-0.465,0.729,3.894,1.092
2020-08-07,3351.28,22.21,72.0,2.12,21.39,21.26,11.9,23.49,24.9,-12.22,40.0,-20.97,23.78,1,1,1,1,1,-0.44,-1.0,0.063,0.274,0.868,0.644,3.979,0.171
2020-08-10,3360.47,22.13,75.0,9.19,2.12,21.39,21.26,11.9,23.49,24.9,-12.22,40.0,-20.97,0,1,1,1,0,-0.08,3.0,0.274,-0.799,0.387,0.642,4.402,-1.223
2020-08-11,3333.69,24.03,71.0,-26.78,9.19,2.12,21.39,21.26,11.9,23.49,24.9,-12.22,40.0,1,1,1,1,0,1.9,-4.0,-0.797,1.388,1.165,1.669,4.958,-1.566
2020-08-12,3380.35,22.28,73.0,46.66,-26.78,9.19,2.12,21.39,21.26,11.9,23.49,24.9,-12.22,0,1,0,1,0,-1.75,2.0,1.4,-0.208,0.049,-0.165,4.389,-1.943
2020-08-13,3373.43,22.13,72.0,-6.92,46.66,-26.78,9.19,2.12,21.39,21.26,11.9,23.49,24.9,0,1,1,1,0,-0.15,-1.0,-0.205,-0.017,0.484,0.357,6.136,-4.038
2020-08-14,3372.85,22.05,72.0,-0.58,-6.92,46.66,-26.78,9.19,2.12,21.39,21.26,11.9,23.49,1,1,1,1,0,-0.08,0.0,-0.017,0.271,0.059,0.721,2.437,-3.743
2020-08-17,3381.99,21.35,71.0,9.14,-0.58,-6.92,46.66,-26.78,9.19,2.12,21.39,21.26,11.9,1,1,1,1,0,-0.7,-1.0,0.271,0.231,0.104,1.461,1.333,-0.901
2020-08-18,3389.78,21.51,70.0,7.79,9.14,-0.58,-6.92,46.66,-26.78,9.19,2.12,21.39,21.26,0,1,1,0,0,0.16,-1.0,0.23,-0.441,0.218,1.592,-1.713,-1.606
2020-08-19,3374.85,22.54,68.0,-14.93,7.79,9.14,-0.58,-6.92,46.66,-26.78,9.19,2.12,21.39,1,1,1,1,0,1.03,-2.0,-0.44,0.314,1.665,3.065,0.711,-0.35
2020-08-20,3385.51,22.72,70.0,10.66,-14.93,7.79,9.14,-0.58,-6.92,46.66,-26.78,9.19,2.12,1,1,1,0,0,0.18,2.0,0.316,0.345,1.722,2.935,-1.373,-0.14
2020-08-21,3397.16,22.54,70.0,11.65,10.66,-14.93,7.79,9.14,-0.58,-6.92,46.66,-26.78,9.19,1,1,1,0,1,-0.18,0.0,0.344,1.008,2.409,3.274,-1.66,0.339
2020-08-24,3431.28,22.37,71.0,34.12,11.65,10.66,-14.93,7.79,9.14,-0.58,-6.92,46.66,-26.78,1,1,1,0,0,-0.17,1.0,1.004,0.363,1.568,2.032,-1.405,-2.07
2020-08-25,3443.62,22.03,73.0,12.34,34.12,11.65,10.66,-14.93,7.79,9.14,-0.58,-6.92,46.66,1,1,1,0,0,-0.34,2.0,0.36,1.023,1.877,2.42,-1.236,-0.704
2020-08-26,3478.73,23.27,74.0,35.11,12.34,34.12,11.65,10.66,-14.93,7.79,9.14,-0.58,-6.92,1,1,1,0,0,1.24,1.0,1.02,0.169,0.627,2.965,-2.708,-0.926
2020-08-27,3484.55,24.47,76.0,5.82,35.11,12.34,34.12,11.65,10.66,-14.93,7.79,9.14,-0.58,1,1,0,0,1,1.2,2.0,0.167,0.674,1.21,-0.848,-3.666,1.428
2020-08-28,3508.01,22.96,77.0,23.46,5.82,35.11,12.34,34.12,11.65,10.66,-14.93,7.79,9.14,0,1,0,0,1,-1.51,1.0,0.673,-0.221,2.09,-2.326,-5.411,0.112
2020-08-31,3500.31,26.41,74.0,-7.7,23.46,5.82,35.11,12.34,34.12,11.65,10.66,-14.93,7.79,1,0,0,0,0,3.45,-3.0,-0.219,0.751,-1.29,-4.802,-6.25,-0.332
2020-09-01,3526.65,26.12,77.0,26.34,-7.7,23.46,5.82,35.11,12.34,34.12,11.65,10.66,-14.93,1,0,0,0,0,-0.29,3.0,0.753,1.548,-2.848,-3.648,-6.03,-1.237
2020-09-02,3580.84,26.57,78.0,54.19,26.34,-7.7,23.46,5.82,35.11,12.34,34.12,11.65,10.66,0,0,0,0,0,0.45,1.0,1.537,-3.567,-7.061,-6.852,-9.752,-4.364
2020-09-03,3455.06,33.6,60.0,-125.78,54.19,26.34,-7.7,23.46,5.82,35.11,12.34,34.12,11.65,0,0,0,0,0,7.03,-18.0,-3.513,-0.785,-1.567,-3.186,-5.822,-0.333
2020-09-04,3426.96,30.75,59.0,-28.1,-125.78,54.19,26.34,-7.7,23.46,5.82,35.11,12.34,34.12,0,0,0,0,1,-2.85,-1.0,-0.813,-2.753,-2.54,-1.257,-2.181,0.249
2020-09-08,3331.84,31.46,55.0,-95.12,-28.1,-125.78,54.19,26.34,-7.7,23.46,5.82,35.11,12.34,1,1,1,1,1,0.71,-4.0,-2.776,1.959,0.266,2.024,0.106,3.55
2020-09-09,3398.96,28.81,65.0,67.12,-95.12,-28.1,-125.78,54.19,26.34,-7.7,23.46,5.82,35.11,0,0,0,0,1,-2.65,10.0,2.015,-1.794,-0.463,-0.404,-1.079,0.06
2020-09-10,3339.19,29.71,59.0,-59.77,67.12,-95.12,-28.1,-125.78,54.19,26.34,-7.7,23.46,5.82,1,1,1,1,1,0.9,-6.0,-1.758,0.052,1.824,0.524,1.224,1.515
