DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,RSI,BB_Upper,BB_Lower,SP500_Change_Percentage,S&P_22day_up,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_22day,SP500_Change_28day
2022-08-04,4151.94,21.44,61.51,-3.23,63.98,-27.44,-11.66,57.86,48.82,102.56,-45.79,5.21,-37.32,0,0,1,0,0,-0.51,1.25,65.28,4204.06,3730.65,-0.078,0,-0.162,-0.709,1.332,-0.269,-5.866,-4.956
2022-08-05,4145.19,21.15,63.31,-6.75,-3.23,63.98,-27.44,-11.66,57.86,48.82,102.56,-45.79,5.21,0,1,1,1,0,-0.29,1.8,64.48,4226.28,3733.01,-0.163,0,-0.124,1.567,3.251,1.299,-3.982,-5.873
2022-08-08,4140.06,21.29,64.74,-5.13,-6.75,-3.23,63.98,-27.44,-11.66,57.86,48.82,102.56,-45.79,0,1,1,0,0,0.14,1.43,63.84,4242.97,3744.88,-0.124,0,-0.424,1.621,3.789,-1.988,-3.23,-6.435
2022-08-09,4122.47,21.77,64.46,-17.59,-5.13,-6.75,-3.23,63.98,-27.44,-11.66,57.86,48.82,102.56,1,1,1,0,0,0.48,-0.28,61.58,4250.51,3767.72,-0.425,0,2.12,3.809,4.414,-2.219,-1.331,-5.376
2022-08-10,4210.24,19.74,65.11,87.77,-17.59,-5.13,-6.75,-3.23,63.98,-27.44,-11.66,57.86,48.82,0,1,1,0,0,-2.03,0.65,67.73,4266.38,3792.69,2.129,0,-0.072,2.108,1.548,-5.436,-2.422,-8.595
2022-08-11,4207.27,20.2,65.83,-2.97,87.77,-17.59,-5.13,-6.75,-3.23,63.98,-27.44,-11.66,57.86,1,1,1,0,0,0.46,0.72,67.33,4272.27,3828.48,-0.071,0,1.731,2.326,1.816,-5.992,-6.522,-9.912
2022-08-12,4280.15,19.53,68.03,72.88,-2.97,87.77,-17.59,-5.13,-6.75,-3.23,63.98,-27.44,-11.66,1,0,0,0,0,-0.67,2.2,71.67,4297.17,3845.29,1.732,0,0.404,-0.145,-1.228,-7.447,-7.942,-12.411
2022-08-15,4297.14,19.95,66.83,16.99,72.88,-2.97,87.77,-17.59,-5.13,-6.75,-3.23,63.98,-27.44,1,0,0,0,0,0.42,-1.2,72.59,4312.54,3876.54,0.397,0,0.188,-0.313,-3.718,-8.712,-9.247,-14.11
2022-08-16,4305.2,19.69,67.94,8.06,16.99,72.88,-2.97,87.77,-17.59,-5.13,-6.75,-3.23,63.98,0,0,0,0,0,-0.26,1.11,73.03,4336.71,3889.23,0.188,0,-0.725,-1.785,-4.107,-9.239,-10.05,-15.13
2022-08-17,4274.04,19.9,67.14,-31.16,8.06,16.99,72.88,-2.97,87.77,-17.59,-5.13,-6.75,-3.23,1,0,0,0,0,0.21,-0.8,68.41,4351.33,3906.02,-0.724,0,0.225,-3.16,-3.096,-6.833,-8.691,-14.558
2022-08-18,4283.74,19.56,66.37,9.7,-31.16,8.06,16.99,72.88,-2.97,87.77,-17.59,-5.13,-6.75,0,0,0,0,0,-0.34,-0.77,69.07,4366.98,3918.84,0.227,0,-1.293,-3.627,-1.98,-6.494,-10.009,-13.212
2022-08-19,4228.48,20.6,63.71,-55.26,9.7,-31.16,8.06,16.99,72.88,-2.97,87.77,-17.59,-5.13,0,0,0,0,0,1.04,-2.66,61.26,4366.94,3945.58,-1.29,0,-2.112,-2.048,-3.988,-3.761,-10.238,-13.727
2022-08-22,4137.99,23.8,60.31,-90.49,-55.26,9.7,-31.16,8.06,16.99,72.88,-2.97,87.77,-17.59,0,1,0,0,0,3.2,-3.4,51.08,4357.13,3972.5,-2.14,0,-0.219,1.446,-2.539,-0.652,-8.987,-13.063
2022-08-23,4128.73,24.11,57.43,-9.26,-90.49,-55.26,9.7,-31.16,8.06,16.99,72.88,-2.97,87.77,1,0,0,0,0,0.31,-2.88,50.16,4333.09,4017.31,-0.224,0,0.291,-1.718,-3.445,-4.738,-10.524,-10.882
2022-08-24,4140.77,22.82,57.51,12.04,-9.26,-90.49,-55.26,9.7,-31.16,8.06,16.99,72.88,-2.97,1,0,0,0,0,-1.29,0.08,51.38,4324.0,4038.11,0.292,0,1.413,-2.668,-4.499,-4.717,-11.765,-8.473
2022-08-25,4199.12,21.78,58.26,58.35,12.04,-9.26,-90.49,-55.26,9.7,-31.16,8.06,16.99,72.88,0,0,0,0,0,-1.04,0.75,56.91,4321.47,4053.31,1.409,0,-3.416,-5.143,-5.609,-7.191,-13.327,-10.043
2022-08-26,4057.66,25.56,55.74,-141.46,58.35,12.04,-9.26,-90.49,-55.26,9.7,-31.16,8.06,16.99,0,0,0,0,0,3.78,-2.52,43.89,4327.42,4040.09,-3.369,0,-0.644,-2.445,-3.177,-4.39,-8.064,-7.457
2022-08-29,4030.61,26.21,54.29,-27.05,-141.46,58.35,12.04,-9.26,-90.49,-55.26,9.7,-31.16,8.06,0,0,0,0,0,0.65,-1.45,41.91,4335.58,4023.14,-0.667,0,-1.095,-1.571,-3.017,-3.222,-9.615,-9.635
2022-08-30,3986.16,26.21,49.8,-44.45,-27.05,-141.46,58.35,12.04,-9.26,-90.49,-55.26,9.7,-31.16,0,0,0,0,0,0.0,-4.49,38.82,4347.9,4000.31,-1.103,0,-0.773,-1.536,-0.156,-3.231,-9.937,-9.273
2022-08-31,3955.0,25.87,52.09,-31.16,-44.45,-27.05,-141.46,58.35,12.04,-9.26,-90.49,-55.26,9.7,1,0,1,0,0,-0.34,2.29,36.77,4362.43,3965.77,-0.782,0,0.297,-1.174,1.284,-4.141,-6.938,-9.186
2022-09-01,3966.85,25.56,49.37,11.85,-31.16,-44.45,-27.05,-141.46,58.35,12.04,-9.26,-90.49,-55.26,0,1,1,0,0,-0.31,-2.72,38.11,4371.04,3938.64,0.3,0,-1.077,0.329,2.541,-5.281,-4.448,-9.856
2022-09-02,3924.26,25.47,42.46,-42.59,11.85,-31.16,-44.45,-27.05,-141.46,58.35,12.04,-9.26,-90.49,0,1,1,0,0,-0.09,-6.91,35.23,4382.27,3905.32,-1.074,0,-0.405,2.065,4.693,-5.824,-3.554,-6.412
2022-09-06,3908.19,26.91,40.63,-16.07,-42.59,11.85,-31.16,-44.45,-27.05,-141.46,58.35,12.04,-9.26,1,1,1,0,0,1.44,-1.83,34.18,4391.88,3872.53,-0.41,0,1.827,4.056,0.624,-6.451,-4.171,-8.285
2022-09-07,3979.87,24.64,39.63,71.68,-16.07,-42.59,11.85,-31.16,-44.45,-27.05,-141.46,58.35,12.04,1,1,0,0,0,-2.27,-1.0,42.42,4393.12,3857.02,1.834,0,0.673,3.34,-0.866,-8.51,-8.705,-7.725
2022-09-08,4006.18,23.61,40.37,26.31,71.68,-16.07,-42.59,11.85,-31.16,-44.45,-27.05,-141.46,58.35,1,0,0,0,0,-1.03,0.74,45.14,4384.7,3845.04,0.661,0,1.537,-1.847,-2.634,-7.215,-9.895,-7.191
2022-09-09,4067.36,22.79,43.8,61.18,26.31,71.68,-16.07,-42.59,11.85,-31.16,-44.45,-27.05,-141.46,1,0,0,0,0,-0.82,3.43,50.94,4375.01,3840.74,1.527,0,1.075,-3.029,-4.843,-10.656,-11.945,-9.291
2022-09-12,4110.41,23.87,47.6,43.05,61.18,26.31,71.68,-16.07,-42.59,11.85,-31.16,-44.45,-27.05,0,0,0,0,0,1.08,3.8,54.58,4354.61,3844.17,1.058,0,-4.369,-5.14,-5.176,-12.902,-13.114,-10.932
2022-09-13,3932.69,27.27,36.63,-177.72,43.05,61.18,26.31,71.68,-16.07,-42.59,11.85,-31.16,-44.45,1,0,0,0,0,3.4,-10.97,41.05,4329.25,3833.08,-4.324,0,0.324,-1.444,-1.867,-6.186,-6.393,-4.378
2022-09-14,3946.01,26.16,41.89,13.32,-177.72,43.05,61.18,26.31,71.68,-16.07,-42.59,11.85,-31.16,0,0,0,0,0,-1.11,5.26,42.2,4295.3,3831.11,0.339,0,-1.136,-1.173,-3.969,-3.943,-9.229,-3.78
2022-09-15,3901.35,26.27,40.66,-44.66,13.32,-177.72,43.05,61.18,26.31,71.68,-16.07,-42.59,11.85,0,0,0,0,0,0.11,-1.23,39.41,4265.55,3823.6,-1.132,0,-0.71,-1.151,-3.633,-2.992,-5.661,-1.07
2022-09-16,3873.33,26.3,35.29,-28.02,-44.66,13.32,-177.72,43.05,61.18,26.31,71.68,-16.07,-42.59,1,0,0,0,0,0.03,-5.37,37.72,4227.94,3820.16,-0.718,0,0.681,-2.138,-4.616,-3.302,-3.931,-1.095
2022-09-19,3899.89,25.76,36.31,26.56,-28.02,-44.66,13.32,-177.72,43.05,61.18,26.31,71.68,-16.07,0,0,0,0,0,-0.54,1.02,40.33,4195.28,3819.97,0.686,0,-1.135,-3.664,-6.321,-6.719,-5.286,-2.39
2022-09-20,3855.93,27.16,36.11,-43.96,26.56,-28.02,-44.66,13.32,-177.72,43.05,61.18,26.31,71.68,0,0,0,0,1,1.4,-0.2,37.53,4182.26,3804.78,-1.127,0,-1.692,-4.172,-5.35,-6.245,-4.876,1.157
2022-09-21,3789.93,27.99,27.21,-66.0,-43.96,26.56,-28.02,-44.66,13.32,-177.72,43.05,61.18,26.31,0,0,0,0,1,0.83,-8.9,33.74,4174.33,3778.82,-1.712,0,-0.828,-3.498,-1.838,-5.215,-0.964,2.128
2022-09-22,3757.99,27.35,24.49,-31.94,-66.0,-43.96,26.56,-28.02,-44.66,13.32,-177.72,43.05,61.18,0,0,0,0,1,-0.64,-2.72,32.06,4161.91,3752.97,-0.843,1,-1.709,-2.921,-3.101,-4.775,1.038,2.589
2022-09-23,3693.23,29.92,21.69,-64.76,-31.94,-66.0,-43.96,26.56,-28.02,-44.66,13.32,-177.72,43.05,0,1,0,0,1,2.57,-2.8,28.9,4135.93,3728.36,-1.723,1,-1.016,0.687,-2.863,-0.621,4.414,1.768
2022-09-26,3655.04,32.26,17.63,-38.19,-64.76,-31.94,-66.0,-43.96,26.56,-28.02,-44.66,13.32,-177.72,0,0,1,0,1,2.34,-4.06,27.2,4140.3,3683.73,-1.034,1,-0.21,-0.395,0.633,-1.949,4.754,1.756
2022-09-27,3647.29,32.6,16.51,-7.75,-38.19,-64.76,-31.94,-66.0,-43.96,26.56,-28.02,-44.66,13.32,1,0,1,1,1,0.34,-1.12,26.86,4141.54,3644.16,-0.212,1,1.963,-1.687,3.93,0.839,4.378,3.372
2022-09-28,3719.04,30.18,17.03,71.75,-7.75,-38.19,-64.76,-31.94,-66.0,-43.96,26.56,-28.02,-44.66,0,0,1,1,1,-2.42,0.52,35.07,4135.29,3623.69,1.967,1,-2.154,-1.113,1.761,0.026,4.991,2.406
2022-09-29,3640.47,31.84,13.26,-78.57,71.75,-7.75,-38.19,-64.76,-31.94,-66.0,-43.96,26.56,-28.02,0,1,1,1,1,1.66,-3.77,30.97,4137.13,3590.4,-2.113,1,-1.475,4.046,2.798,1.471,6.225,5.045
2022-09-30,3585.62,31.62,16.46,-54.85,-78.57,71.75,-7.75,-38.19,-64.76,-31.94,-66.0,-43.96,26.56,1,1,1,1,1,-0.22,3.2,28.47,4139.02,3550.38,-1.507,1,2.549,5.43,1.484,2.202,7.43,4.476
2022-10-03,3678.43,30.1,20.39,92.81,-54.85,-78.57,71.75,-7.75,-38.19,-64.76,-31.94,-66.0,-43.96,1,1,0,1,1,-1.52,3.93,37.65,4132.88,3531.94,2.588,1,3.138,1.843,-1.842,2.073,2.266,7.752
2022-10-04,3790.93,29.07,27.89,112.5,92.81,-54.85,-78.57,71.75,-7.75,-38.19,-64.76,-31.94,-66.0,0,0,0,1,1,-1.03,7.5,46.6,4125.45,3527.65,3.058,0,-0.208,-4.112,-5.494,0.174,-1.931,5.491
2022-10-05,3783.28,28.55,29.71,-7.65,112.5,92.81,-54.85,-78.57,71.75,-7.75,-38.19,-64.76,-31.94,0,0,0,1,1,-0.52,1.82,46.11,4107.63,3525.81,-0.202,0,-1.022,-4.508,-5.441,2.0,-0.336,4.589
2022-10-06,3744.52,30.52,23.14,-38.76,-7.65,112.5,92.81,-54.85,-78.57,71.75,-7.75,-38.19,-64.76,0,0,0,1,1,1.97,-6.57,43.64,4082.58,3524.7,-1.025,1,-2.772,-4.115,-1.972,2.275,1.646,6.534
2022-10-07,3639.66,31.36,19.67,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,71.75,-7.75,-38.19,0,0,0,1,1,0.84,-3.47,37.73,4041.95,3522.55,-2.8,1,-0.728,-1.673,-1.511,4.477,5.033,8.523
2022-10-10,3612.39,32.45,19.4,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,71.75,-7.75,0,1,1,1,1,1.09,-0.27,36.36,3979.16,3535.54,-0.749,1,-0.647,1.58,1.801,7.931,3.742,9.181
2022-10-11,3588.84,33.63,16.89,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,71.75,0,0,1,1,1,1.18,-2.51,35.16,3958.21,3522.11,-0.652,1,-0.327,-0.16,3.63,7.838,10.174,10.422
2022-10-12,3577.03,33.57,15.94,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,-78.57,1,1,1,1,1,-0.06,-0.95,34.55,3929.15,3514.27,-0.329,1,2.588,2.812,3.292,7.776,11.589,10.391
2022-10-13,3669.91,31.94,19.37,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,-54.85,0,1,0,1,1,-1.63,3.43,42.97,3901.39,3518.88,2.597,1,-2.428,1.4,-0.115,2.51,8.033,9.328
2022-10-14,3583.07,32.02,16.46,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,92.81,1,1,1,1,1,0.08,-2.91,38.04,3879.03,3512.21,-2.366,1,2.585,3.054,4.624,3.728,11.135,12.104
2022-10-17,3677.95,31.37,23.4,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,112.5,1,0,1,1,1,-0.65,6.94,45.4,3842.21,3526.84,2.648,1,1.173,-0.34,3.332,2.584,7.838,9.717
2022-10-18,3719.98,30.5,28.8,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,-7.65,0,1,1,1,1,-0.87,5.4,48.33,3815.77,3539.69,1.143,1,-0.675,0.891,3.783,2.361,6.16,6.633
2022-10-19,3695.16,30.76,29.43,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,-38.76,0,1,1,1,1,0.26,0.63,46.74,3801.48,3544.51,-0.667,1,-0.79,2.747,3.641,3.574,7.263,7.056
2022-10-20,3665.78,29.98,39.09,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,-104.86,1,1,1,1,1,-0.78,9.66,44.85,3790.81,3545.95,-0.795,1,2.354,5.232,3.83,2.24,7.69,11.213
2022-10-21,3752.75,29.69,43.74,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,-27.27,1,1,1,1,1,-0.29,4.65,51.14,3798.85,3543.87,2.372,1,1.216,2.124,4.046,5.555,6.842,8.834
2022-10-24,3797.34,29.85,47.23,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,-23.55,1,1,1,1,1,0.16,3.49,54.03,3816.93,3540.01,1.188,1,1.646,0.265,1.989,5.212,6.127,7.311
2022-10-25,3859.11,28.46,51.37,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,-11.81,0,1,0,1,1,-1.39,4.14,57.77,3847.35,3530.78,1.627,1,-0.751,1.105,-0.079,2.584,4.398,3.68
2022-10-26,3830.6,27.28,53.8,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,92.88,0,1,0,1,1,-1.18,2.43,55.52,3864.22,3525.06,-0.739,1,-0.604,1.072,-1.837,4.175,3.455,2.868
2022-10-27,3807.3,27.39,54.57,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,-86.84,1,1,0,1,1,0.11,0.77,53.69,3877.43,3528.54,-0.608,1,2.448,1.274,-2.282,3.955,3.924,3.305
2022-10-28,3901.06,25.75,57.11,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,94.88,0,0,0,1,1,-1.64,2.54,59.49,3904.57,3532.94,2.463,1,-0.764,-3.713,-3.428,1.195,4.703,1.64
2022-10-31,3871.98,25.88,64.06,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,42.03,0,0,0,1,1,0.13,6.95,57.1,3924.71,3532.16,-0.745,1,-0.407,-3.899,-1.671,2.393,5.244,1.6
2022-11-01,3856.1,25.81,63.51,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,-24.82,0,0,0,1,1,-0.07,-0.55,55.78,3934.07,3529.31,-0.41,1,-2.49,-2.209,-0.723,2.424,5.568,3.473
2022-11-02,3759.69,25.86,55.29,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,-29.38,0,1,0,1,1,0.05,-8.22,48.48,3931.95,3529.07,-2.5,1,-1.032,1.222,-0.288,6.325,6.202,6.742
2022-11-03,3719.89,25.3,55.51,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,86.97,1,1,1,1,1,-0.56,0.22,45.81,3930.66,3527.9,-1.059,1,1.347,2.878,6.29,8.175,5.888,7.326
2022-11-04,3770.55,24.55,56.51,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,44.59,1,0,1,1,1,-0.75,1.0,49.61,3933.61,3538.04,1.362,1,0.974,-0.591,5.978,6.87,4.392,3.366
2022-11-07,3806.8,24.35,59.66,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,61.77,1,1,1,1,1,-0.2,3.15,52.19,3937.12,3553.97,0.961,1,0.565,3.967,3.99,4.168,4.156,1.208
2022-11-08,3828.11,25.54,57.94,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,-28.51,0,1,1,1,0,1.19,-1.72,53.7,3938.01,3577.01,0.56,1,-2.089,4.33,4.298,3.402,2.792,-0.275
2022-11-09,3748.57,26.09,54.0,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,-23.3,1,1,1,1,1,0.55,-3.94,47.67,3926.67,3605.5,-2.078,1,5.428,5.451,5.491,8.661,6.321,1.908
2022-11-10,3956.37,23.53,60.34,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,93.76,1,1,0,1,0,-2.56,6.34,60.23,3954.65,3606.17,5.543,1,0.975,0.943,-0.262,3.207,1.688,-2.079
2022-11-11,3992.93,22.52,63.74,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,-29.08,0,0,0,1,0,-1.01,3.4,61.96,3973.89,3627.92,0.924,1,-0.902,-0.863,-0.697,1.991,0.06,-4.311
2022-11-14,3957.25,23.73,62.69,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,-15.88,1,0,0,1,0,1.21,-1.05,59.25,3990.96,3638.77,-0.894,0,0.864,-0.268,-0.183,1.042,-1.54,-2.816
2022-11-15,3991.73,24.54,66.91,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,-96.41,0,0,1,0,0,0.81,4.22,61.02,4014.8,3642.1,0.871,0,-0.832,-0.667,0.299,-1.275,-3.522,-4.106
2022-11-16,3958.79,24.11,65.09,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,-39.8,0,0,1,0,0,-0.43,-1.82,58.41,4025.69,3657.58,-0.825,0,-0.306,-0.222,1.715,-0.623,-3.536,-4.398
2022-11-17,3946.56,23.93,61.49,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,50.66,1,1,1,1,0,-0.18,-3.6,57.42,4026.27,3685.08,-0.309,0,0.474,1.44,2.01,0.428,-3.156,-2.457
2022-11-18,3965.34,23.12,60.34,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,36.25,0,1,0,0,0,-0.81,-1.15,58.58,4036.42,3696.19,0.476,0,-0.39,1.569,-0.035,-0.784,-2.202,-3.189
2022-11-21,3949.94,22.36,60.97,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,21.31,1,1,1,1,0,-0.76,0.63,57.21,4044.68,3703.19,-0.388,0,1.353,1.921,0.194,1.024,-3.217,-3.172
2022-11-22,4003.58,21.29,60.8,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,-79.54,1,0,1,1,0,-1.07,-0.17,60.66,4060.77,3701.54,1.358,0,0.6,-1.004,1.937,0.407,-4.019,-3.813
2022-11-23,4027.26,20.35,64.26,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,207.8,0,0,1,0,0,-0.94,3.46,62.11,4079.76,3702.22,0.591,0,-0.028,-1.739,1.232,-0.798,-4.946,-5.474
2022-11-25,4026.12,20.5,63.09,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,36.56,0,1,1,0,0,0.15,-1.17,61.99,4095.34,3708.52,-0.028,0,-1.544,1.341,1.132,-3.237,-6.031,-3.254
2022-11-28,3963.94,22.21,59.74,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,-35.68,0,1,1,0,0,1.71,-3.35,55.74,4100.36,3709.79,-1.544,0,-0.157,2.797,0.867,-2.771,-2.848,-1.785
2022-11-29,3957.63,21.89,58.17,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,34.48,1,1,0,0,0,-0.32,-1.57,55.13,4105.31,3713.41,-0.159,0,3.09,2.878,-0.413,-3.531,-2.98,-0.968
2022-11-30,4080.11,20.58,73.97,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,-32.94,0,0,0,0,0,-1.31,15.8,63.46,4128.3,3712.81,3.095,0,-0.089,-2.054,-3.694,-6.531,-6.468,-2.792
2022-12-01,4076.57,19.84,75.6,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,-12.23,0,0,0,0,0,-0.74,1.63,63.09,4140.96,3731.84,-0.087,0,-0.119,-3.316,-2.771,-4.856,-5.48,-2.289
2022-12-02,4071.7,19.06,68.14,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,18.78,0,0,0,0,0,-0.78,-7.46,62.56,4140.79,3767.19,-0.119,0,-1.787,-3.38,-3.369,-6.116,-6.466,-1.781
2022-12-05,3998.84,20.75,65.09,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,-15.4,0,0,0,0,0,1.69,-3.05,55.07,4132.87,3797.94,-1.789,0,-1.414,-0.868,-0.203,-3.783,-2.548,-0.193
2022-12-06,3941.26,22.17,61.83,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,53.64,0,0,1,0,0,1.42,-3.26,49.98,4123.62,3820.64,-1.44,0,-0.184,-0.172,1.96,-2.801,-1.23,-0.31
2022-12-07,3933.92,22.68,58.43,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,23.68,1,1,1,0,0,0.51,-3.4,49.36,4115.19,3839.65,-0.186,0,0.751,1.437,1.558,-3.824,-0.372,-0.89
2022-12-08,3963.51,22.29,55.69,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,-1.14,0,1,0,0,1,-0.39,-2.74,51.97,4078.07,3898.26,0.752,1,-0.74,1.427,-1.722,-2.904,0.155,0.231
2022-12-09,3934.38,22.83,52.09,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,-62.18,1,1,0,0,1,0.54,-3.6,49.28,4079.02,3895.12,-0.735,1,1.417,1.538,-2.069,-2.394,1.231,2.155
2022-12-12,3990.56,25.0,57.2,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,-6.31,1,0,0,0,1,2.17,5.11,54.21,4078.87,3895.02,1.428,1,0.739,-2.41,-4.395,-4.23,0.217,0.671
2022-12-13,4019.65,22.55,59.17,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,122.48,0,0,0,0,0,-2.45,1.97,56.56,4081.99,3898.15,0.729,0,-0.61,-4.192,-4.962,-4.177,-0.719,-0.086
2022-12-14,3995.32,21.14,60.94,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,-3.54,0,0,0,0,1,-1.41,1.77,54.06,4082.19,3898.31,-0.605,0,-2.477,-4.42,-2.908,-4.658,-1.653,1.62
2022-12-15,3895.75,22.83,60.14,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,-4.87,0,0,0,0,1,1.69,-0.8,45.23,4087.11,3887.09,-2.492,1,-1.086,-1.855,-1.836,-0.017,0.078,4.375
2022-12-16,3852.36,22.62,44.14,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,-72.86,0,1,0,1,1,-0.21,-16.0,42.01,4097.35,3867.43,-1.114,1,-0.891,0.669,-0.194,1.02,3.087,4.246
2022-12-19,3817.66,22.42,39.97,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,-57.58,1,1,1,1,1,-0.2,-4.17,39.59,4110.52,3839.48,-0.901,1,0.103,0.123,0.301,2.637,5.247,6.722
2022-12-20,3821.62,21.48,38.31,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,-7.34,1,1,0,1,1,-0.94,-1.66,40.01,4119.52,3817.65,0.104,1,1.488,0.608,-1.006,3.876,5.116,7.795
2022-12-21,3878.44,20.07,38.54,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,29.59,0,0,0,1,1,-1.41,0.23,45.9,4117.27,3807.39,1.487,1,-1.467,-1.287,-0.763,2.74,3.605,7.885
2022-12-22,3822.39,21.97,37.0,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,-29.13,1,0,1,1,1,1.9,-1.54,41.57,4115.36,3788.81,-1.445,1,0.578,-1.01,0.441,4.556,6.138,8.098
2022-12-23,3844.82,20.87,39.51,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,56.18,0,1,0,1,1,-1.1,2.51,43.85,4108.96,3777.08,0.587,1,-0.407,0.117,-0.541,3.824,5.906,6.966
2022-12-27,3829.25,21.65,39.94,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,29.09,0,1,1,1,1,0.78,0.43,42.61,4109.07,3763.5,-0.405,1,-1.197,0.267,0.617,2.591,4.903,8.707
2022-12-28,3783.22,22.14,35.51,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,-24.33,1,1,1,1,1,0.49,-4.43,39.07,4112.35,3742.78,-1.202,1,1.725,1.069,0.65,3.02,7.662,8.739
2022-12-29,3849.28,21.44,37.14,66.06,-46.03,-15.57,22.43,-56.05,56.82,3.96,-34.7,-43.39,-99.57,0,1,1,1,1,-0.7,1.63,46.0,4089.76,3742.29,1.746,1,-0.259,0.098,1.211,3.26,7.135,6.138
